# Inference results of [image_id, x1y1wh, score, label]
45.0000,281.3942,286.3221,82.9447,60.9736,0.4840,11.0000
45.0000,1.4062,227.0192,44.4711,103.6298,0.4010,8.0000
45.0000,119.4471,173.7500,20.6250,36.5144,0.3628,15.0000
45.0000,428.7981,271.5865,71.0096,53.3053,0.3164,16.0000
45.0000,485.4086,234.6514,14.5914,50.0601,0.3135,14.0000
36.0000,0.0000,35.1346,500.0000,244.2909,0.7057,5.0000
36.0000,473.1370,143.2716,21.4784,72.5000,0.5671,14.0000
36.0000,467.1515,144.6058,21.8750,69.0265,0.3737,14.0000
50.0000,154.1947,141.2692,206.1779,128.9904,0.6641,6.0000
63.0000,53.7981,153.3173,75.6851,97.4760,0.5858,12.0000
63.0000,355.3485,142.7885,144.6515,115.2884,0.5735,12.0000
63.0000,421.3582,109.5793,51.1779,108.6899,0.5700,14.0000
63.0000,363.3173,119.1587,33.0649,68.7740,0.5678,14.0000
63.0000,146.5986,119.0625,64.0986,107.2596,0.5398,14.0000
63.0000,116.1418,142.4880,164.7356,140.0240,0.5340,12.0000
63.0000,318.8101,118.1250,25.0360,50.9615,0.5200,14.0000
63.0000,91.2019,125.2404,37.4880,76.2861,0.5019,14.0000
63.0000,312.5841,144.9639,75.8413,96.1899,0.4930,12.0000
63.0000,321.2500,115.5889,20.9255,39.8197,0.4922,14.0000
63.0000,80.8534,129.8438,41.1779,85.3726,0.4381,14.0000
63.0000,254.1106,137.6322,58.6659,48.4255,0.4153,12.0000
63.0000,270.3966,124.8197,22.9086,39.4231,0.4140,14.0000
63.0000,262.8726,127.1995,40.5649,53.5337,0.3635,12.0000
63.0000,419.2788,111.4423,40.2043,86.6587,0.3002,14.0000
79.0000,85.3486,78.3149,334.6033,247.8365,0.5365,12.0000
79.0000,210.3726,49.4447,87.3798,168.0529,0.5001,14.0000
79.0000,0.0000,81.7164,32.4038,19.6875,0.4295,6.0000
79.0000,337.6202,88.0986,66.0818,224.4110,0.3488,14.0000
11.0000,296.4904,124.1346,185.6371,250.5889,0.6029,14.0000
11.0000,0.0000,122.9447,151.8750,252.0553,0.5256,14.0000
11.0000,54.5793,212.1394,331.9111,162.8245,0.5135,10.0000
11.0000,415.1202,46.6947,25.8894,23.8702,0.5111,14.0000
11.0000,187.8726,106.6346,55.8173,74.9519,0.4877,14.0000
11.0000,213.5817,104.5192,43.7620,61.0457,0.4631,14.0000
11.0000,444.1226,53.4856,25.2404,26.5505,0.3847,14.0000
11.0000,422.1394,47.1995,28.5217,22.7043,0.3677,14.0000
11.0000,299.3149,106.6346,65.3966,94.5673,0.3649,14.0000
11.0000,450.5890,99.2789,31.0938,51.4062,0.3539,14.0000
11.0000,412.7043,50.8534,30.6731,28.2692,0.3439,14.0000
97.0000,4.1394,21.8088,82.6111,116.5070,0.5444,19.0000
54.0000,179.3149,256.6875,33.7019,16.4303,0.5598,6.0000
54.0000,397.1635,256.0865,41.0216,14.1827,0.3835,6.0000
54.0000,201.6707,232.6009,151.8630,40.7332,0.3395,5.0000
54.0000,170.5769,254.8245,37.4399,19.1947,0.3064,6.0000
34.0000,2.8245,39.5529,490.3846,189.9279,0.7564,0.0000
21.0000,14.2788,17.6178,468.1611,303.2572,0.6221,14.0000
75.0000,176.7308,146.8389,159.0264,95.1442,0.5556,2.0000
68.0000,219.2188,109.1827,148.8101,244.3990,0.5973,14.0000
31.0000,11.0216,46.2981,454.0265,290.8654,0.5436,6.0000
7.0000,4.6971,250.0481,122.5601,239.1707,0.5237,14.0000
7.0000,124.6851,207.8125,113.3533,292.1875,0.4282,14.0000
7.0000,279.3486,271.4543,53.3533,23.3053,0.3494,6.0000
2.0000,4.7115,23.2692,495.2885,322.1635,0.6448,7.0000
2.0000,419.1226,4.8317,77.5601,202.7284,0.4782,4.0000
2.0000,326.0096,67.3077,50.6370,116.1658,0.3614,4.0000
94.0000,234.7836,329.0817,97.5481,45.2284,0.7798,6.0000
94.0000,359.4832,329.9110,140.5168,62.7163,0.7346,6.0000
94.0000,172.4279,326.4135,70.4687,34.3149,0.5872,6.0000
94.0000,143.0288,326.8462,49.9640,29.1827,0.5518,6.0000
94.0000,20.6731,315.6682,62.0433,47.6322,0.5439,6.0000
94.0000,97.9808,326.3293,45.1562,27.3678,0.5388,6.0000
94.0000,87.2115,328.1562,29.9880,22.9207,0.4444,6.0000
94.0000,129.6154,326.5697,41.4423,30.0481,0.3053,6.0000
44.0000,0.0000,13.4736,500.0000,349.0745,0.5040,17.0000
67.0000,378.0889,148.8461,61.4423,181.5024,0.6790,4.0000
67.0000,233.4135,127.1034,62.8125,189.0985,0.6788,4.0000
67.0000,443.2091,145.9255,46.9832,170.3606,0.6684,4.0000
67.0000,171.1899,145.5288,50.6130,171.0337,0.6506,4.0000
67.0000,26.8269,163.1731,54.8197,153.0048,0.6165,4.0000
67.0000,305.4688,125.3485,53.9784,193.0048,0.6072,4.0000
67.0000,88.1490,146.4784,49.9159,167.2356,0.5865,4.0000
67.0000,141.8149,159.3269,35.8414,143.8582,0.5775,4.0000
67.0000,6.8149,169.0865,33.3774,123.5217,0.4443,4.0000
67.0000,318.1971,140.8413,25.3486,64.5192,0.4141,4.0000
67.0000,250.0841,135.1803,25.1202,57.3317,0.3527,4.0000
51.0000,115.8173,125.4567,323.4615,184.2068,0.5839,13.0000
51.0000,200.0841,72.4399,166.6106,222.0553,0.5124,14.0000
16.0000,222.1154,87.9255,149.4110,101.3822,0.6029,3.0000
16.0000,356.6346,147.4447,46.2500,29.9159,0.4899,3.0000
16.0000,8.0168,54.9447,30.9736,63.7139,0.4289,14.0000
16.0000,20.3846,27.6370,102.8365,96.6586,0.4213,2.0000
16.0000,228.4135,342.1322,13.7139,27.5480,0.3788,14.0000
16.0000,185.2284,252.8894,42.9928,30.6851,0.3714,3.0000
16.0000,359.8438,134.9808,40.8053,40.2043,0.3581,3.0000
16.0000,103.1490,57.9375,35.8293,56.8990,0.3494,14.0000
16.0000,160.1082,58.5505,16.9110,15.8534,0.3148,3.0000
52.0000,216.2740,198.5457,84.9399,54.0986,0.5788,5.0000
52.0000,341.4783,214.4111,26.2380,20.8894,0.5525,6.0000
52.0000,331.2380,213.2692,33.8462,20.8654,0.3585,6.0000
52.0000,325.9615,204.5673,41.9591,26.1539,0.3460,6.0000
52.0000,294.8798,171.6587,25.0601,14.0024,0.3106,6.0000
22.0000,0.0000,117.7764,500.0000,231.8269,0.6710,17.0000
22.0000,214.6995,95.5889,118.8822,271.7428,0.3978,14.0000
22.0000,74.2428,107.8125,149.8438,247.3798,0.3414,14.0000
22.0000,159.0985,103.7861,113.9784,254.2187,0.3338,14.0000
93.0000,175.3245,196.5289,80.8774,105.6130,0.6220,14.0000
93.0000,89.7236,127.0817,76.3582,186.0456,0.5973,14.0000
93.0000,0.0000,153.3918,50.3846,154.7717,0.4761,14.0000

	 - Average Precision (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.344
	 - Average Precision (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.599
	 - Average Precision (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.363
	 - Average Precision (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.075
	 - Average Precision (AP) @[ IoU=0.50      | area= small | maxDets=100 ] = 0.240
	 - Average Precision (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.330
	 - Average Precision (AP) @[ IoU=0.50      | area=medium | maxDets=100 ] = 0.586
	 - Average Precision (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.347
	 - Average Precision (AP) @[ IoU=0.50      | area= large | maxDets=100 ] = 0.564
